first_name_clean,gender,count
alkis,1,1
alla,1,1
alla,2,1
allaa,2,1
allain,1,321
allal,1,1
allan,1,1749
allana,2,1
allande,1,21
allane,1,2
allann,1,1
allaoua,1,1
allaoui,1,2
allassane,1,4
allegra,2,5
allegresse,2,1
allegria,2,1
allel,1,1
allen,1,3
alli,1,1
allia,2,5
alliah,2,1
alliance,2,1
alliaume,1,1
allicia,2,1
allie,2,1
alliette,2,3
alline,2,1
allison,2,574
allisone,2,1
allissa,2,1
allissia,2,2
allisson,2,28
allistair,1,1
allister,1,1
allix,2,1
alliya,2,2
alliyah,2,7
allon,1,1
allonzo,1,1
ally,1,1
ally,2,5
allya,2,26
allyah,2,16
allyana,2,1
allycia,2,1
allyha,2,1
allyre,1,2
allyriane,2,1
allyson,2,22
allyssa,2,1
allyssia,2,2
allysson,2,1
alma,2,493
almah,2,1
almahdi,1,1
almaide,2,1
almami,1,1
almamy,1,20
almany,1,1
almanzo,1,1
almas,1,1
almas,2,10
almass,2,1
almasse,2,1
almaz,2,1
almedin,1,1
almedina,2,1
almerinda,2,1
almila,2,2
almin,1,1
almina,2,5
almir,1,2
almira,2,3
almire,1,26
almire,2,1
almonzo,1,1
almudena,2,1
almyre,1,1
alna,2,1
alodie,2,6
aloe,2,1
aloha,2,1
alois,1,468
alois,2,1
aloise,1,129
aloise,2,7
aloisia,2,1
alon,1,35
alona,2,3
alone,1,18
alonn,1,1
alonso,1,3
alonzo,1,74
alou,1,2
aloy,2,1
aloys,1,97
aloyse,1,165
aloyse,2,2
aloysia,2,1
aloé,2,1
aloïs,1,419
aloïs,2,1
aloïse,2,11
aloÿs,1,1
alp,1,1
alparslan,1,11
alpaslan,1,2
alpay,1,1
alper,1,19
alperen,1,25
alpha,1,86
alpha-oumar,1,1
alphee,1,6
alphee,2,1
alphena,2,2
alphonsa,2,1
alphonse,1,3189
alphonse,2,5
alphonsia,2,9
alphonsina,2,1
alphonsine,2,1523
alphonso,1,4
alphée,1,2
alric,1,3
alrick,1,3
alrik,1,1
alsace,2,12
alseny,1,2
altair,1,1
altan,1,2
altay,1,1
altaïr,1,1
altea,2,1
althea,2,7
althéa,2,3
altin,1,3
altina,2,1
altino,1,1
aluna,2,1
alva,2,2
alvana,2,1
alvar,1,1
alvaro,1,31
alveen,1,1
alvin,1,182
alvina,2,22
alvine,1,4
alvine,2,15
alvinn,1,1
alvino,1,1
alvira,2,1
alvy,1,1
alvyn,1,8
alvyna,2,1
alvyne,1,1
alwen,2,1
alwena,2,122
alwenn,2,2
alwenna,2,26
alwin,1,5
alwine,2,6
alwyn,1,1
alwéna,2,1
aly,1,117
aly,2,1
alya,2,831
alyaa,2,1
alyaah,2,1
alyah,2,237
alyan,1,3
alyana,2,37
alyanah,2,1
alyanna,2,4
alyce,2,4
alycia,2,809
alyette,2,5
alyha,2,1
alyia,2,1
alyiah,2,1
alyma,2,2
alyna,2,11
alyne,2,3
alyona,2,1
alyosha,1,1
alyou,1,1
alyre,1,3
alys,2,9
alysa,2,1
alyse,2,1
alysea,2,1
alysee,2,6
alysha,2,5
alysia,2,1
alyson,2,329
alysone,2,2
alysonn,2,1
alyss,2,1
alyssa,2,1364
alyssah,2,1
alyssandre,2,1
alysse,2,1
alyssia,2,554
alyssio,1,1
alysson,2,79
alyssone,2,1
alyséa,2,1
alysée,2,1
alyx,1,1
alyx,2,6
alyxe,2,2
alyxia,2,1
alyze,2,1
alyzea,2,1
alyzee,2,16
alyzia,2,1
alyzé,2,1
alyzéa,2,3
alyzée,2,7
alzina,2,2
alzira,2,3
alzire,1,1
alzire,2,3
alâa,2,1
alès,1,3
aléa,2,1
aléandro,1,1
alécia,2,1
alécio,1,1
aléna,2,12
alésia,2,1
alésio,1,1
aléssia,2,2
aléssio,1,6
aléxia,2,1
aléxis,1,3
alézia,2,1
alézio,1,1
alïa,2,1
ama,2,1
amaan,1,1
amabile,2,1
amable,1,16
amable,2,1
amad,1,1
amada,1,1
amada,2,1
amadea,2,1
amadeo,1,5
amadeu,1,1
amadeus,1,1
amadi,1,2
amadis,1,1
amado,1,1
amador,1,1
amadou,1,358
amadou-tidiane,1,1
amady,1,1
amadéo,1,1
amae,2,1
amael,1,57
amael,2,1
amaelle,2,5
amaelys,2,1
amaia,2,85
amaiur,1,8
amal,1,6
amal,2,406
amaldine,1,4
amale,2,28
amali,2,1
amalia,2,388
amalie,2,28
amalio,1,1
amaliya,2,3
amalle,2,1
amalric,1,1
amalya,2,98
amalyah,2,1
amalys,2,1
amalïa,2,1
aman,1,4
aman,2,1
amana,2,9
amanallah,2,1
amance,1,1
amance,2,3
amancio,1,1
amand,1,294
amanda,2,780
amande,2,5
amandin,1,1
amandina,2,1
amandine,2,3717
amandio,1,2
amando,1,1
amandyne,2,1
amane,1,8
amane,2,5
amani,1,6
amani,2,137
amanie,2,2
amann,1,1
amans,1,18
amant,1,1
amante,2,7
amanthe,2,10
amantine,2,3
amany,1,1
amany,2,6
amanza,2,1
amapola,2,1
amar,1,726
amara,1,101
amara,2,42
amarande,2,1
amarante,2,1
amaranthe,2,1
amari,1,1
amaria,2,29
amarilys,2,1
amarin,1,1
amarine,2,2
amaris,2,1
amaro,1,1
amaru,1,1
amary,1,1
amarya,2,1
amaryllis,2,3
amarys,2,1
amatallah,2,1
amateur,1,4
amath,1,1
amatoullah,2,1
amatullah,2,2
amauri,1,1
amaurie,2,1
amaurine,2,1
amaury,1,2256
amauryne,2,1
amaya,2,247
amayah,2,2
amayas,1,36
amayel,2,1
amayelle,2,1
amayes,1,1
amazigh,1,1
amazir,1,1
amazone,2,1
amaël,1,112
amaël,2,1
amaëlle,2,1
amaïa,2,35
ambar,2,1
ambdillah,1,7
ambdou,1,2
ambdoul,1,2
ambdoul-karim,1,6
ambdoullah,1,2
ambdourahamane,1,3
ambdouroihamane,1,3
ambeline,2,1
amber,2,44
amberly,2,1
ambra,2,1
ambre,1,1
ambre,2,2815
ambre-marie,2,1
ambreen,2,1
ambrine,2,276
ambroise,1,856
ambroise,2,11
ambroisine,2,205
ambrose,1,1
ambrosia,2,1
ambrosio,1,1
ambryne,2,1
ambérine,2,3
amdjad,1,2
amdjed,1,1
amdy,1,1
ame,1,1
amed,1,2
amede,1,71
amedea,2,1
amedee,1,990
amedee,2,42
amedeo,1,3
amedi,1,2
amedine,2,2
amedy,1,1
ameen,1,1
ameena,2,2
ameer,1,1
ameera,2,1
amel,1,2
amel,2,1285
amela,2,2
amele,2,20
ameli,2,1
amelia,2,234
ameliane,2,1
amelie,2,79
amelien,1,2
amelin,1,1
amelina,2,16
ameline,2,193
amelio,1,2
amelius,1,13
ameliya,2,1
amell,2,1
amelle,2,140
amellia,2,1
amellya,2,1
amely,2,3
amelya,2,26
amelyne,2,2
amelys,2,1
amen,1,1
amen,2,2
amen-allah,1,2
amena,2,2
amenadiel,1,1
amenallah,1,1
amenan,2,1
amenata,2,1
amendine,2,1
ameni,2,2
amenie,2,1
amenis,2,1
amer,1,2
america,2,1
americo,1,7
amerigo,1,1
amerouche,1,2
amery,1,1
amet,1,1
ameth,1,1
amethys,2,1
amethyste,2,1
amets,1,8
ameur,1,6
ameziane,1,2
ami,2,7
amica,2,1
amicia,2,1
amicie,2,49
amid,1,1
amida,1,1
amida,2,1
amide,1,1
amidou,1,2
amie,2,1
amiel,1,5
amil,1,1
amila,2,1
amilcar,1,3
amilia,2,1
amilya,2,1
amin,1,445
amina,2,1446
aminah,2,4
aminat,2,3
aminata,2,649
aminatou,2,5
amine,1,1754
amine,2,4
amine-mohamed,1,1
amineta,2,1
aminta,2,1
aminthe,2,1
aminé,2,1
amir,1,1208
amira,2,943
amirah,2,1
amirdine,1,5
amire,1,2
amirkhan,1,1
amirouche,1,1
amit,1,1
amita,2,1
amjad,1,143
amjed,1,10
amla,2,1
amma,2,1
ammar,1,20
ammara,2,1
ammaria,2,1
ammel,2,1
amna,2,44
amnah,2,1
amnay,1,1
amode,1,11
amokrane,1,2
amon,1,1
amor,1,18
amori,1,1
amorine,2,1
amoro,1,1
amory,1,11
amos,1,29
amour,1,29
amour,2,17
amparo,2,21
amr,1,3
amra,2,9
amram,1,1
amran,1,1
amrane,1,1
amre,1,1
amreen,2,1
amri,1,2
amrine,2,1
amrita,2,1
amro,1,1
amsatou,2,1
amy,1,1
amy,2,498
amy-rose,2,1
amyas,1,1
amycie,2,1
amyn,1,1
amyna,2,4
amynata,2,1
amyne,1,1
amyr,1,3
amyra,2,1
amytis,2,1
amza,1,1
amàlia,2,1
amèle,2,1
amé,1,1
amédé,1,1
amédée,1,3
amélia,2,1578
améliane,2,2
amélie,1,6
amélie,2,5402
amélie-anne,2,1
amélien,1,2
amélina,2,1
améline,2,4
amély,2,3
amélya,2,51
amélyne,2,1
amélys,2,1
aménadiel,1,1
améthys,2,1
améthyste,2,1
amîn,1,3
amîr,1,1
an,1,1
an,2,1
an-icha,2,6
an-ichat,2,6
ana,2,1382
ana-bela,2,5
ana-bella,2,1
ana-carolina,2,1
ana-christina,2,1
ana-clara,2,1
ana-cristina,2,2
ana-isabel,2,1
ana-lou,2,1
ana-lucia,2,1
ana-luisa,2,1
ana-maria,2,48
ana-marie,2,1
ana-paola,2,1
ana-paula,2,6
ana-rosa,2,1
ana-rose,2,1
ana-sofia,2,1
anabel,2,23
anabela,2,73
anabele,2,1
anabella,2,8
anabelle,2,182
anabia,2,5
anaclet,1,11
anacleto,1,1
anae,2,405
anaee,2,2
anael,1,100
anael,2,100
anaele,2,9
anaeli,2,1
anaell,2,1
anaella,2,1
anaelle,2,1719
anah,2,1
anahe,2,1
anahi,2,1
anahid,2,1
anahide,2,2
anahit,2,4
anahita,2,6
anahy,2,1
anahya,2,1
anahé,2,3
anahë,2,1
anaia,2,2
anaick,1,1
anaick,2,3
anaid,2,1
anaide,2,1
anaig,2,5
anaik,2,2
anaika,2,1
anais,2,306
anaisa,2,1
anaise,2,77
anaissa,2,1
anaisse,2,1
anaita,2,1
anaiz,2,2
anakim,1,1
anakin,1,11
anakine,1,1
anakyn,1,1
analia,2,3
analie,2,1
analine,2,1
analou,2,1
analucia,2,1
analy,2,1
analya,2,4
analyne,2,1
anam,2,1
anamaria,2,3
anamika,2,3
anand,1,1
ananda,1,1
ananda,2,1
anandi,2,1
anane,2,1
ananya,2,4
anar,1,1
anarose,2,2
anaroze,2,1
anas,1,970
anase,1,1
anaser,1,2
anass,1,271
anasse,1,13
anastacia,2,5
anastase,1,72
anastase,2,2
anastasia,2,1020
anastasie,1,3
anastasie,2,298
anastasija,2,1
anastasio,1,1
anastasiya,2,1
anastassia,2,11
anastasya,2,3
anastazia,2,2
anastazja,2,1
anasthase,1,10
anasthasia,2,15
anasthasie,2,34
anatalie,2,1
anath,2,1
anathalie,2,5
anathilde,2,2
anatol,1,1
anatole,1,1140
anatole,2,9
anatoli,1,1
anatolia,2,1
anatolie,2,11
anatoline,2,5
anavai,2,1
anaya,2,186
anayah,2,13
anays,2,5
anaé,2,708
anaée,2,2
anaë,2,204
anaël,1,85
anaël,2,18
anaële,2,1
anaëlle,2,886
anaïa,2,18
anaïck,1,1
anaïck,2,1
anaïde,2,1
anaïg,2,1
anaïk,2,1
anaïka,2,1
anaïs,2,4473
anaïse,2,1
anaïss,2,3
anaïssa,2,2
anaïsse,2,3
anca,2,1
ancel,1,1
ancelin,1,8
anceline,2,2
ancolie,2,1
ancuta,2,1
anda,2,1
andde,1,11
anddy,1,1
andeol,1,7
ander,1,9
anders,1,1
anderson,1,90
andgel,1,3
andgel,2,1
andgelina,2,1
andgelo,1,1
andgie,2,1
andgy,1,1
andgy,2,1
andhree,2,1
andhy,1,1
andi,1,3
andie,2,2
andil,1,1
andjali,2,1
andjaly,2,3
andjel,1,1
andjela,2,5
andjelina,2,1
andji,1,1
andjouza,2,1
andjy,1,1
ando,1,1
ando,2,1
andoche,1,43
andoche,2,22
andoni,1,44
andony,1,6
andora,2,1
andra,2,9
andrada,2,1
andranik,1,1
andre,1,20
andrea,1,474
andrea,2,241
andrean,1,1
andreana,2,1
andreane,2,4
andreanne,2,6
andreas,1,353
andreas,2,1
andreea,2,19
andrei,1,63
andreia,2,53
andreina,2,1
andrej,1,2
andreja,1,1
andreline,2,4
andrena,2,2
andreo,1,1
andres,1,45
andrese,2,2
andresia,2,2
andresine,2,2
andressa,2,4
andrette,2,2
andreus,1,3
andrew,1,471
andrews,1,1
andrey,1,1
andrey,2,1
andreze,2,2
andreï,1,3
andria,1,35
andria,2,1
andrian,1,1
andriana,2,1
andriano,1,2
andric,1,1
andrick,1,1
andrien,1,1
andrienne,2,1
andrija,1,1
andrijana,2,2
andrina,2,1
andrine,2,1
andris,1,2
andrise,2,1
andro,1,1
androu,1,1
andry,1,7
andrzej,1,1
andrès,1,3
andré,1,7900
andré,2,19
andré-claude,1,1
andré-françois,1,1
andré-jean,1,1
andré-louis,1,1
andré-luc,1,1
andré-marc,1,1
andré-marie,1,6
andré-michel,1,1
andré-paul,1,1
andré-philippe,1,1
andré-pierre,1,14
andré-yves,1,1
andréa,1,750
andréa,2,4451
andréane,2,1
andréanne,2,1
andréas,1,118
andrée,1,2
andrée,2,5762
andrée-anne,2,1
andrée-marie,2,1
andréia,2,1
andrés,1,5
andy,1,1552
andy,2,2
andéol,1,3
ane,2,1
anea,2,1
anefel,2,1
anel,1,3
anel,2,1
anela,2,1
anelia,2,5
anelie,2,2
aneline,2,1
anelise,2,1
anelka,1,3
anella,2,3
anelle,2,1
anelor,1,4
anelya,2,3
anelyne,2,1
anelyse,2,2
anemone,2,2
anes,1,170
anesa,2,1
anesie,2,3
aness,1,8
anessa,2,1
anesse,1,1
aneta,2,1
anette,2,2
aneya,2,3
aneïa,2,1
anfaal,2,1
anfal,2,15
anfale,2,1
anfane,1,5
anfel,2,24
anfelle,2,1
anfia,2,3
anfina,2,3
ange,1,1479
ange,2,226
ange-antoine,1,2
ange-baptiste,1,3
ange-emmanuel,1,1
ange-françois,1,4
ange-gabriel,1,1
ange-line,2,1
ange-louis,1,2
ange-lyne,2,1
ange-marie,1,31
ange-marie,2,11
ange-mathieu,1,2
ange-michel,1,1
ange-paul,1,1
ange-pierre,1,1
ange-toussaint,1,2
angebert,1,13
angel,1,1021
angel,2,59
angela,2,1097
angelbert,1,3
angele,2,47
angeles,2,5
angeli,1,3
angeli,2,1
angelia,2,2
angelica,2,57
angelie,2,10
angelien,1,2
angelika,2,3
angelin,1,55
angelina,2,2331
angeline,2,1727
angelines,2,1
angelino,1,2
angeliqua,2,2
angelique,2,3551
angelis,1,1
angelita,2,7
angelito,1,5
angella,2,8
angelle,2,4
angellina,2,1
angello,1,1
angelo,1,1599
angelos,1,1
angely,1,20
angely,2,2
angelyna,2,3
angelyne,2,3
angelys,2,1
anges,1,3
anges,2,3
anggun,2,1
angharad,2,1
anghjula,2,3
anghjula-maria,2,3
anghjulina,2,17
anghjulu,1,11
angi,1,1
angie,1,1
angie,2,258
angiolina,2,1
anguelina,2,1
angueran,1,1
anguerrand,1,1
angus,1,9
angy,1,6
angy,2,3
angèla,2,1
angèle,1,14
angèle,2,5362
angèlina,2,1
angèlique,2,2
angéla,2,14
angélia,2,1
angélica,2,2
angélie,2,1
angélika,2,1
angélina,2,252
angéline,2,74
angélino,1,1
angélique,2,1664
angélo,1,18
angélyna,2,1
angélyne,2,1
anh,1,6
anh,2,4
anh-thu,2,1
anh-tuan,1,1
ani,2,9
ania,2,195
anibal,1,2
anic,2,5
anica,2,1
anice,1,5
anice,2,1
anicee,2,1
anicet,1,189
anicet,2,21
aniceto,1,1
anicette,2,65
anicha,2,10
anicia,2,1
anick,1,1
anick,2,325
anicée,2,1
anida,2,1
anie,2,21
aniece,2,1
aniel,1,11
aniela,2,34
aniele,2,2
aniella,2,1
anielle,2,11
aniello,1,1
anifa,2,4
anik,1,2
anik,2,5
anika,2,7
aniki,1,1
anil,1,23
anila,2,2
anilson,1,1
anima,2,1
anina,2,1
anique,2,6
anir,1,53
anis,1,1004
anis,2,1
anisa,2,5
anise,1,1
anise,2,41
anish,1,5
anisha,2,3
anishka,2,1
anisia,2,1
aniss,1,66
anissa,2,1893
anissah,2,2
anissati,2,2
anisse,1,42
anissia,2,5
anissya,2,2
aniston,2,1
anita,2,2375
anite,2,15
anitha,2,2
anitta,2,1
aniya,2,3
aniyah,2,1
anja,2,3
anjali,2,28
anjalie,2,9
anjaly,2,6
anjana,2,1
anjara,1,2
anjara,2,2
anjel,1,1
anjela,2,3
anjelina,2,1
anjie,2,1
anju,2,1
anjuli,2,1
anka,2,1
anke,2,1
anli,1,12
anlia,2,1
anliati,2,2
anlya,2,1
anmar,1,1
ann,2,26
ann-ael,2,1
ann-charlotte,2,1
ann-gaelle,2,1
ann-laure,2,1
ann-lise,2,1
ann-sophie,2,1
anna,2,7107
anna-bella,2,1
anna-belle,2,1
anna-carla,2,1
anna-caroline,2,1
anna-christina,2,2
anna-christine,2,1
anna-clara,2,1
anna-dea,2,11
anna-gaelle,2,1
anna-isabelle,2,1
anna-julia,2,1
anna-laura,2,1
anna-lesia,2,4
anna-lia,2,8
anna-line,2,1
anna-lisa,2,2
anna-livia,2,13
anna-lou,2,6
anna-louisa,2,1
anna-louise,2,1
anna-lucia,2,1
anna-léa,2,1
anna-léna,2,1
anna-mae,2,1
anna-maria,2,126
anna-marie,2,2
anna-may,2,1
anna-paola,2,1
anna-paula,2,1
anna-rita,2,1
anna-rosa,2,1
anna-rose,2,11
anna-sarah,2,1
anna-sofia,2,1
anna-sophia,2,1
anna-victoria,2,1
annabel,2,229
annabela,2,1
annabele,2,1
annabella,2,32
annabelle,2,2243
annae,2,1
annael,1,1
annael,2,12
annaele,2,1
annaelle,2,470
annah,2,21
annaic,2,1
annaick,2,90
annaig,2,68
annaik,2,7
annais,2,2
annalia,2,1
annalie,2,1
annaline,2,1
annalisa,2,1
annalya,2,1
annalyne,2,1
annamaria,2,1
annas,1,1
annastasia,2,1
annaya,2,1
annayah,2,1
annaé,2,4
annaë,2,1
annaël,2,1
annaële,2,1
annaëlle,2,190
annaïck,2,6
annaïg,2,17
annaïk,2,1
annaïs,2,1
anne,1,30
anne,2,9244
anne-ael,2,1
anne-alexandra,2,1
anne-alice,2,1
anne-amélie,2,1
anne-astrid,2,1
anne-audrey,2,1
anne-aurore,2,1
anne-aurélie,2,1
anne-aymone,2,2
anne-benedicte,2,1
anne-berangere,2,1
anne-berengere,2,1
anne-blanche,2,1
anne-blandine,2,1
anne-brigitte,2,1
anne-béatrice,2,1
anne-bénédicte,2,1
anne-camille,2,1
anne-capucine,2,1
anne-carine,2,1
anne-carole,2,6
anne-caroline,2,19
anne-catherine,2,184
anne-chantal,2,4
anne-charline,2,1
anne-charlotte,2,487
anne-chloé,2,1
anne-christel,2,1
anne-christelle,2,2
anne-christie,2,1
anne-christine,2,85
anne-claire,2,732
anne-clarisse,2,1
anne-claude,2,50
anne-clothilde,2,1
anne-clotilde,2,1
anne-clémence,2,2
anne-colette,2,1
anne-colombe,2,1
anne-constance,2,1
anne-coralie,2,1
anne-cécile,2,511
anne-céline,2,18
anne-dauphine,2,1
anne-delphine,2,1
anne-dominique,2,5
anne-dorothee,2,1
anne-eleonore,2,1
anne-elisabeth,2,21
anne-elise,2,3
anne-elizabeth,2,1
anne-elodie,2,1
anne-emilie,2,3
anne-emmanuelle,2,32
anne-estelle,2,1
anne-esther,2,1
anne-eva,2,2
anne-fleur,2,2
anne-flore,2,21
anne-florence,2,8
anne-france,2,69
anne-françoise,2,168
anne-frédérique,2,6
anne-gabrielle,2,1
anne-gael,2,5
anne-gaele,2,1
anne-gaelle,2,223
anne-gaël,2,2
anne-gaëlle,2,42
anne-geneviève,2,1
anne-héloïse,2,1
anne-hélène,2,64
anne-isabelle,2,16
anne-jeanne,2,1
anne-josee,2,1
anne-josephe,2,1
anne-josé,2,2
anne-joëlle,2,1
anne-julie,2,18
anne-juliette,2,1
anne-justine,2,1
anne-karine,2,2
anne-katell,2,1
anne-kelly,2,1
anne-laetitia,2,1
anne-laure,2,1981
anne-laurence,2,11
anne-laurie,2,1
anne-line,2,2
anne-lise,2,1018
anne-lore,2,1
anne-lorraine,2,2
anne-lou,2,1
anne-louise,2,4
anne-luce,2,1
anne-lucie,2,1
anne-lucile,2,1
anne-lydie,2,1
anne-lyne,2,1
anne-lys,2,1
anne-lyse,2,18
anne-léa,2,1
anne-madeleine,2,1
anne-maelle,2,2
anne-marguerite,2,1
anne-maria,2,1
anne-marie,2,5023
anne-marine,2,3
anne-martine,2,1
anne-mary,2,1
anne-mathilde,2,1
anne-maud,2,1
anne-michelle,2,1
anne-michèle,2,4
anne-monique,2,1
anne-muriel,2,1
anne-noëlle,2,1
anne-olivia,2,1
anne-pascale,2,7
anne-patricia,2,1
anne-paule,2,1
anne-pauline,2,1
anne-perrine,2,1
anne-philippe,2,1
anne-pierre,2,1
anne-priscille,2,1
anne-rachel,2,1
anne-raphaelle,2,1
anne-renée,2,1
anne-rose,2,1
anne-sabine,2,1
anne-sandrine,2,2
anne-sara,2,1
anne-sarah,2,15
anne-severine,2,1
anne-sixtine,2,1
anne-soazig,2,1
anne-soizic,2,3
anne-solange,2,1
anne-solenn,2,1
anne-solenne,2,1
anne-soline,2,1
anne-solène,2,8
anne-sophia,2,1
anne-sophie,2,2180
anne-stéphanie,2,3
anne-sylvie,2,14
anne-ségolène,2,1
anne-thérèse,2,9
anne-tiphaine,2,1
anne-valérie,2,35
anne-victoire,2,6
anne-victoria,2,1
anne-violaine,2,1
anne-virginie,2,1
anne-véronique,2,2
anne-yvonne,2,32
anne-zoé,2,1
annea,2,3
annecie,2,3
annecy,2,51
annelaure,2,1
anneli,2,1
annelie,2,1
annelies,2,1
anneliese,2,61
anneline,2,4
annelise,2,97
annella,2,1
annelle,2,2
annelore,2,2
annely,2,1
annelyne,2,1
annelys,2,1
annelyse,2,8
annemarie,2,23
annet,1,38
annetta,2,1
annette,2,3173
anni,2,15
annia,2,2
annibal,1,2
annic,2,94
annicette,2,1
annicia,2,1
annick,1,3
annick,2,3351
annicka,2,1
annicke,2,1
annie,2,4578
annie-christine,2,2
annie-claire,2,6
annie-claude,2,134
annie-flore,2,2
annie-france,2,48
annie-françoise,2,1
annie-laure,2,1
annie-marie,2,4
annie-paule,2,2
annie-pierre,2,1
annie-rose,2,7
annie-thérèse,2,1
anniella,2,1
annielle,2,1
annik,2,268
annika,2,2
annily,2,1
annina,2,1
annine,2,2
annique,2,2
annis,1,1
annisa,2,1
annise,2,6
annissa,2,7
annita,2,114
annlyse,2,1
annoncia,2,43
annonciade,2,108
annonciat,1,2
annonciat,2,8
annonciata,2,1
annonciate,2,1
annonciation,2,14
annoncy,1,2
annouchka,2,1
annouck,2,1
annouk,2,2
annunciata,2,1
annunziata,2,1
annunziato,1,1
annwen,2,2
annwenn,2,11
anny,2,945
anny-claude,2,5
anny-france,2,1
annya,2,1
annyck,2,7
annyssa,2,1
annyvonne,2,11
annélie,2,1
anoa,2,1
anoar,1,1
anoir,1,3
anojan,1,1
anoki,1,2
anonyme,1,37
anonyme,2,25
anouar,1,153
anouch,2,1
anoucha,2,1
anouche,2,1
anouchka,2,87
anouck,2,257
anouk,1,1
anouk,2,1116
anour,1,1
anousack,1,1
anoush,2,1
anousha,2,1
anoushka,2,2
anousith,1,1
anouska,2,1
anousone,1,2
anousone,2,1
anrafa,2,8
anrchidine,1,5
anri,1,1
ansam,2,1
ansar,1,2
ansbert,1,1
ansel,1,1
anselm,1,1
anselma,2,1
anselme,1,296
anselme,2,44
anselmo,1,1
anshika,2,3
ansley,1,1
ansou,1,1
ansoumana,1,1
ansoumane,1,1
anta,2,8
antar,1,1
ante,1,1
antea,2,1
anteo,1,1
antero,1,1
anthea,2,79
anthelme,1,43
anthelmette,2,3
anthelmine,2,11
anthia,2,1
anthime,1,90
anthinea,2,1
anthioumane,1,1
anthoine,1,1
anthon,1,1
anthone,1,1
anthoni,1,1
anthonia,2,1
anthonin,1,70
anthonio,1,2
anthonny,1,2
anthony,1,4275
anthonyn,1,2
anthonyo,1,1
anthyme,1,25
anthynea,2,1
anthéa,2,11
antide,1,1
antide,2,1
antigone,2,1
antime,1,2
antinea,2,2
antinéa,2,2
anto,1,5
antoine,1,9972
antoine,2,43
antoine-dominique,1,1
antoine-françois,1,1
antoine-jean,1,1
antoine-joseph,1,3
antoine-louis,1,1
antoine-marie,1,7
antoinetta,2,1
antoinette,2,4934
antoinise,2,24
antolin,1,1
anton,1,567
antone,1,77
antonela,2,1
antonella,2,107
antonello,1,5
antoni,1,92
antonia,1,1
antonia,2,1084
antonie,1,7
antonie,2,60
antonieta,2,1
antonietta,2,48
antonin,1,3808
antonin,2,1
antonina,2,25
antonine,2,308
antonino,1,60
antonio,1,2035
antonio-josé,1,1
antonio-manuel,1,1
antonis,1,1
antonita,2,1
antonius,1,1
antonn,1,8
antonnella,2,1
antonny,1,2
antony,1,2062
antony,2,1
antonya,2,1
antonyn,1,1
antonyo,1,1
antranik,1,2
antsa,2,1
antso,1,1
antton,1,69
antzo,1,1
anuar,1,2
anujan,1,1
anusan,1,1
anusha,2,1
anushan,1,1
anushka,2,6
anuska,2,1
anwar,1,22
anwen,2,1
any,2,33
anya,2,194
anyah,2,1
anycha,2,7
anycia,2,1
anyicha,2,7
anyl,1,1
anyr,1,3
anys,1,6
anyse,2,6
anysia,2,1
anyss,1,1
anyssa,2,23
anyssia,2,1
anyta,2,1
anyvonne,2,1
anziz,1,2
anziza,2,4
anzo,1,1
anès,1,13
anéa,2,1
anélia,2,10
anélie,2,1
anélya,2,7
anémone,2,1
anés,1,1
anéya,2,2
anïa,2,1
anïcha,2,3
aodhan,1,2
aodren,1,24
aodrenn,1,1
aodrenn,2,1
aoi,2,1
aoife,2,1
aoitef,2,1
aoitif,2,1
aomar,1,1
aona,2,1
aoua,2,1
aouali,2,1
aouatef,2,3
aouatif,2,2
aouda,2,1
aoued,1,1
aouicha,2,2
aouregan,2,2
aourell,2,1
aous,1,1
aouss,1,1
apauline,2,1
apdullah,1,1
aphelie,2,1
aphrodite,2,1
apie,2,1
apo,2,1
apoline,2,20
apollin,1,2
apollina,2,1
apollinaire,1,10
apollinaire,2,3
apolline,2,1777
apollo,1,1
apollon,1,2
apollonia,2,4
apollonie,1,2
apollonie,2,24
apollyne,2,1
apolonia,2,1
apolonie,2,2
apolyne,2,1
aponi,2,1
appolina,2,8
appolinaire,1,66
appolinaire,2,19
appoline,2,153
appollinaire,1,2
appolline,2,1
appollonie,2,2
appolon,1,2
appolonia,2,1
appolonie,2,43
appolyne,2,1
april,2,163
aprile,2,1
apryl,2,2
aqib,1,1
aqil,1,1
aqsa,2,1
aquila,2,1
aquilino,1,1
ara,1,1
arab,1,7
araba,2,2
arabella,2,2
arabelle,2,2
arabiatou,2,1
araceli,2,3
araf,1,1
arafa,2,1
arafat,1,1
aram,1,8
aram,2,1
aramata,2,2
aramatou,2,1
arame,2,2
aramis,1,8
aran,1,1
arani,2,1
arantxa,2,20
arantza,2,1
aras,1,24
arash,1,1
aravind,1,1
araz,1,1
arben,1,1
arber,1,1
arbi,1,3
arbia,2,2
arbnor,1,1
arc'hantael,2,1
arcade,1,80
arcade,2,31
arcadius,1,3
arcady,1,1
arcangela,2,1
arcangelo,1,1
archad,1,3
archana,2,5
archange,1,5
archange,2,1
archangele,2,1
archibald,1,73
archie,1,3
archimed,1,5
archimede,1,1
arda,1,156
arden,1,2
ardi,1,1
ardian,1,1
ardiana,2,1
ardil,1,1
ardit,1,1
ardo,1,1
areej,2,4
aref,1,1
areg,1,1
arel,1,1
aren,1,2
arena,2,1
ares,1,1
areski,1,16
aretha,2,1
arezki,1,60
arfa,2,1
arfan,1,1
argan,1,2
argane,2,1
argann,1,1
argentina,2,1
